ip,username,password,timestamp,method,endpoint,status,user_agent,referrer,login_status
194.147.142.0,janedoe,root' OR '1'='1,2025-04-20T11:52:50-0700,DELETE,/register,503,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",https://example.com,success
209.141.38.71,alice,letmein,2025-04-21T06:52:50+1200,GET,/api/data,400,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",-,success
103.152.220.10,guest,toor,2025-04-20T22:52:50+0400,GET,/api/data,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",https://evil.com/redirect,success
45.66.11.10,testuser,letmein,2025-04-21T06:52:50+1200,PUT,/auth,403,python-requests/2.25.1,https://hacked.com/exploit,success
172.16.0.3,service_account,123456,2025-04-21T00:22:50+0530,DELETE,/login,404,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),https://unknown.tld/weird,success
198.98.54.17,john_doe,' OR '1'='1,2025-04-21T06:52:50+1200,OPTIONS,/auth,403,PostmanRuntime/7.29.0,https://bot.com/spam,success
203.190.54.1,guest,letmein123,2025-04-21T00:22:50+0530,PUT,/settings,200,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",https://hacked.com/exploit,failed
185.142.236.35,test,admin' --,2025-04-21T00:22:50+0530,HEAD,/usr/login,200,PostmanRuntime/7.29.0,https://facebook.com,success
103.15.28.5,service_account,root123,2025-04-20T20:52:50+0200,DELETE,/usr/login,502,Mozilla/5.0 (Windows NT 10.0; Win64; x64),https://someother.com,success
193.32.126.210,john_doe,""" onmouseover=""alert(1)""",2025-04-21T06:52:50+1200,POST,/settings,502,python-requests/2.25.1,https://evil.com/phishing,success
218.92.0.220,guest,letmein,2025-04-21T06:52:50+1200,HEAD,/login,500,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",https://evil.com/phishing,success
185.129.62.62,john_doe,x' OR 1=1 --,2025-04-21T00:22:50+0530,HEAD,/admin,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",https://google.com,success
10.0.0.2,guest,123456,2025-04-20T14:52:50-0400,PUT,/logout,503,PostmanRuntime/7.29.0,-,failed
185.220.101.23,alex,toor,2025-04-20T11:52:50-0700,OPTIONS,/usr/login,502,curl/7.68.0,https://someother.com,failed
218.92.0.233,webmaster,123456,2025-04-20T20:52:50+0200,DELETE,/admin,404,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",https://unknown.tld/weird,success
218.92.0.219,adam,root123,2025-04-20T14:52:50-0400,OPTIONS,/auth,400,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",https://hacked.com/exploit,success
218.92.0.225,eve,password123,2025-04-21T06:52:50+1200,PATCH,/api/data,500,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",https://youtube.com,failed
218.92.0.221,testuser,root,2025-04-20T14:52:50-0400,POST,/login,201,PostmanRuntime/7.29.0,https://facebook.com,success
218.92.0.228,hilary,admin,2025-04-20T20:52:50+0200,OPTIONS,/usr/login,404,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",https://evil.com/redirect,success
45.83.64.1,donald,x' OR 1=1 --,2025-04-20T14:52:50-0400,DELETE,/admin,403,python-requests/2.25.1,-,failed
141.98.10.91,james,toor,2025-04-21T03:52:50+0900,GET,/api/user,404,curl/7.68.0,https://google.com,success
218.92.0.221,johnsmith,1234abcd,2025-04-20T19:52:50+0100,PATCH,/profile,404,curl/7.68.0,https://someother.com,success
218.92.0.227,guest1,root,2025-04-20T22:52:50+0400,GET,/auth,404,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",https://attack.com/malicious,success
185.246.208.200,bob,passw0rd,2025-04-21T04:52:50+1000,HEAD,/admin,404,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",https://facebook.com,failed
45.227.253.82,angela,welcome,2025-04-20T21:52:50+0300,HEAD,/dashboard,404,curl/7.68.0,https://unknown.tld/weird,failed
218.92.0.225,service_account,pass@123,2025-04-20T11:52:50-0700,GET,/api/data,201,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",-,failed
10.0.0.2,alice,<script>alert('xss')</script>,2025-04-20T14:52:50-0400,PATCH,/admin,500,curl/7.68.0,https://bot.com/spam,failed
103.75.201.2,root,password1,2025-04-20T20:52:50+0200,GET,/api/data,500,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36",https://google.com,success
103.152.220.10,root,password123,2025-04-20T19:52:50+0100,OPTIONS,/api/data,400,curl/7.68.0,https://unknown.tld/weird,success
37.123.163.58,bob,passw0rd,2025-04-20T14:52:50-0400,POST,/logout,502,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",https://bot.com/spam,success
185.246.208.200,charlie,toor,2025-04-20T20:52:50+0200,HEAD,/usr/login,403,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",https://google.com,success
45.134.20.55,isabella,passw0rd,2025-04-20T11:52:50-0700,PUT,/profile,502,curl/7.68.0,https://secured.com,failed
146.70.80.184,bob,iloveyou,2025-04-20T11:52:50-0700,PUT,/auth,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",https://secured.com,failed
218.92.0.225,bob,""" onmouseover=""alert(1)""",2025-04-20T20:52:50+0200,PATCH,/dashboard,201,PostmanRuntime/7.29.0,https://secured.com,success
103.55.38.6,smith,admin' #,2025-04-21T06:52:50+1200,HEAD,/dashboard,200,curl/7.68.0,https://evil.com/phishing,failed
218.92.0.233,janedoe,letmein,2025-04-21T04:52:50+1000,PUT,/auth,403,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",https://facebook.com,success
146.70.80.184,david,letmein,2025-04-20T11:52:50-0700,GET,/api/data,404,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",https://facebook.com,success
218.92.0.111,webmaster,root123,2025-04-20T20:52:50+0200,HEAD,/profile,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),https://attack.com/malicious,success
218.92.0.233,eve,<script>alert(1)</script>,2025-04-20T22:52:50+0400,GET,/settings,403,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),https://youtube.com,success
103.152.220.10,janedoe,letmein,2025-04-21T06:52:50+1200,HEAD,/login,502,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",-,success
218.92.0.231,test,""" onmouseover=""alert(1)""",2025-04-20T14:52:50-0400,POST,/register,404,PostmanRuntime/7.29.0,https://evil.com/phishing,failed
218.92.0.216,bob,passw0rd,2025-04-20T14:52:50-0400,POST,/profile,401,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",-,success
218.92.0.103,smith,password1,2025-04-21T00:22:50+0530,GET,/logout,301,Mozilla/5.0 (Windows NT 10.0; Win64; x64),-,success
218.92.0.216,service_account,root,2025-04-20T22:52:50+0400,HEAD,/settings,201,curl/7.68.0,https://attack.com/malicious,failed
45.227.253.82,eve,'; DROP TABLE users; --,2025-04-21T00:22:50+0530,PATCH,/admin,403,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",https://attack.com/malicious,failed
89.234.157.254,guest1,admin' --,2025-04-20T18:52:50+0000,GET,/auth,201,python-requests/2.25.1,https://evil.com/phishing,failed
203.0.113.5,root,password1,2025-04-20T19:52:50+0100,GET,/usr/login,503,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36",-,failed
146.70.80.184,johnsmith,admin' #,2025-04-21T03:52:50+0900,OPTIONS,/settings,401,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",https://example.com,failed
198.51.100.7,janedoe,admin' #,2025-04-20T11:52:50-0700,PATCH,/auth,502,python-requests/2.25.1,https://unknown.tld/weird,success
185.38.175.132,alex,' OR 1=1#,2025-04-20T14:52:50-0400,DELETE,/login,502,PostmanRuntime/7.29.0,-,success
218.92.0.220,root,passw0rd,2025-04-21T00:22:50+0530,PUT,/register,500,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",-,success
103.55.38.6,hacker,toor,2025-04-21T04:52:50+1000,GET,/admin,404,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),https://bot.com/spam,failed
192.168.1.1,eve,admin' --,2025-04-20T14:52:50-0400,OPTIONS,/api/user,503,Mozilla/5.0 (Windows NT 10.0; Win64; x64),https://google.com,failed
194.147.142.0,angela,123456,2025-04-21T04:52:50+1000,PATCH,/usr/login,403,curl/7.68.0,https://someother.com,success
111.90.147.183,root,letmein,2025-04-20T11:52:50-0700,HEAD,/logout,502,Mozilla/5.0 (Windows NT 10.0; Win64; x64),https://youtube.com,failed
198.51.100.7,janedoe,admin' #,2025-04-20T21:52:50+0300,HEAD,/dashboard,502,PostmanRuntime/7.29.0,https://google.com,failed
109.248.148.55,root,toor,2025-04-20T14:52:50-0400,POST,/dashboard,502,curl/7.68.0,https://youtube.com,failed
185.246.208.200,janedoe,qwerty,2025-04-20T20:52:50+0200,GET,/api/data,500,PostmanRuntime/7.29.0,https://attack.com/malicious,failed
185.220.100.252,manager,admin' #,2025-04-21T00:22:50+0530,POST,/profile,400,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),https://unknown.tld/weird,success
218.92.0.223,eve,root123,2025-04-20T22:52:50+0400,PUT,/logout,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),https://evil.com/redirect,success
218.92.0.218,hacker,' OR '1'='1,2025-04-20T19:52:50+0100,OPTIONS,/profile,403,curl/7.68.0,https://legit-site.org,failed
218.92.0.221,guest1,admin,2025-04-21T03:52:50+0900,PATCH,/logout,301,curl/7.68.0,https://youtube.com,failed
192.42.116.16,adam,pass@123,2025-04-20T18:52:50+0000,DELETE,/admin,403,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",https://evil.com/redirect,failed
192.168.1.1,root,welcome,2025-04-21T06:52:50+1200,HEAD,/settings,502,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36",https://example.com,failed
185.246.208.200,guest1,pass@123,2025-04-21T00:22:50+0530,PUT,/dashboard,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",https://evil.com/redirect,success
146.70.80.184,johnsmith,root,2025-04-20T20:52:50+0200,DELETE,/usr/login,404,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",https://attack.com/malicious,success
218.92.0.103,root,'; DROP TABLE users; --,2025-04-21T03:52:50+0900,DELETE,/settings,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36",-,failed
192.168.1.1,root,admin' --,2025-04-21T06:52:50+1200,OPTIONS,/logout,403,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36",https://hacked.com/exploit,success
185.142.236.35,hacker,1234abcd,2025-04-21T03:52:50+0900,GET,/profile,404,Mozilla/5.0 (Windows NT 10.0; Win64; x64),https://facebook.com,success
45.134.20.55,adam,1234abcd,2025-04-20T19:52:50+0100,DELETE,/dashboard,404,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),https://google.com,success
209.141.38.71,guest,<script>alert(1)</script>,2025-04-20T11:52:50-0700,OPTIONS,/admin,500,curl/7.68.0,https://hacked.com/exploit,success
193.218.118.110,james,password1,2025-04-20T20:52:50+0200,DELETE,/settings,401,Mozilla/5.0 (Windows NT 10.0; Win64; x64),https://example.com,failed
192.168.1.1,webmaster,toor,2025-04-20T19:52:50+0100,HEAD,/profile,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",https://someother.com,success
103.207.38.34,testuser,qwerty,2025-04-20T20:52:50+0200,PATCH,/dashboard,201,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",https://evil.com/phishing,success
45.134.20.55,dev,<script>alert(1)</script>,2025-04-20T20:52:50+0200,PUT,/login,201,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),https://secured.com,success
185.220.101.23,root,' OR '1'='1,2025-04-20T20:52:50+0200,OPTIONS,/dashboard,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64),https://legit-site.org,failed
103.86.49.149,webmaster,root123,2025-04-20T21:52:50+0300,PATCH,/login,403,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",https://youtube.com,success
134.209.120.69,webmaster,password123,2025-04-20T18:52:50+0000,DELETE,/usr/login,500,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36",https://example.com,failed
10.0.0.2,donald,password,2025-04-20T19:52:50+0100,HEAD,/login,400,Mozilla/5.0 (Windows NT 10.0; Win64; x64),https://example.com,success
103.55.38.6,adam,passw0rd,2025-04-20T20:52:50+0200,GET,/dashboard,401,PostmanRuntime/7.29.0,https://legit-site.org,failed
103.86.49.149,dbadmin,'; DROP TABLE users; --,2025-04-21T03:52:50+0900,GET,/usr/login,502,python-requests/2.25.1,https://evil.com/phishing,success
37.123.163.58,james,password123,2025-04-20T14:52:50-0400,PUT,/profile,503,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",https://legit-site.org,failed
218.92.0.220,david,password,2025-04-21T03:52:50+0900,PUT,/logout,403,PostmanRuntime/7.29.0,https://example.com,failed
218.92.0.226,adam,password123,2025-04-20T14:52:50-0400,DELETE,/dashboard,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36",https://attack.com/malicious,success
203.0.113.5,isabella,' OR '1'='1,2025-04-20T14:52:50-0400,GET,/dashboard,500,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",https://bot.com/spam,success
185.220.101.23,dbadmin,admin,2025-04-20T14:52:50-0400,PUT,/auth,403,curl/7.68.0,https://secured.com,failed
198.98.54.17,guest,passw0rd,2025-04-20T22:52:50+0400,DELETE,/usr/login,503,Mozilla/5.0 (Windows NT 10.0; Win64; x64),https://youtube.com,success
218.92.0.233,testuser,admin' --,2025-04-20T20:52:50+0200,DELETE,/usr/login,201,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",https://hacked.com/exploit,failed
198.51.100.7,guest,""" onmouseover=""alert(1)""",2025-04-20T14:52:50-0400,OPTIONS,/settings,502,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",https://facebook.com,failed
109.248.148.55,root,123qwe,2025-04-20T19:52:50+0100,HEAD,/logout,404,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",https://secured.com,success
218.92.0.229,dbadmin,admin' --,2025-04-20T19:52:50+0100,PATCH,/logout,502,Mozilla/5.0 (Windows NT 10.0; Win64; x64),-,failed
94.102.49.193,charlie,admin,2025-04-21T06:52:50+1200,OPTIONS,/register,201,python-requests/2.25.1,https://google.com,failed
218.92.0.217,angela,root123,2025-04-21T04:52:50+1000,OPTIONS,/api/user,200,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",https://unknown.tld/weird,failed
45.66.11.10,manager,' OR '1'='1,2025-04-20T18:52:50+0000,GET,/usr/login,401,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),-,success
172.16.0.3,hacker,' OR '1'='1,2025-04-20T21:52:50+0300,GET,/logout,201,Mozilla/5.0 (Windows NT 10.0; Win64; x64),-,success
141.98.10.91,john_doe,root' OR '1'='1,2025-04-20T19:52:50+0100,DELETE,/dashboard,404,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",https://hacked.com/exploit,failed
134.209.120.69,webmaster,12345,2025-04-20T14:52:50-0400,POST,/register,301,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",-,failed
45.83.64.1,service_account,qwerty,2025-04-21T06:52:50+1200,PUT,/api/user,404,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",https://example.com,success
218.92.0.103,eve,letmein,2025-04-20T22:52:50+0400,PUT,/admin,403,python-requests/2.25.1,https://youtube.com,success
218.92.0.220,angela,admin' --,2025-04-21T03:52:50+0900,POST,/api/data,503,PostmanRuntime/7.29.0,https://someother.com,success
45.134.20.55,adam,welcome,2025-04-20T22:52:50+0400,PATCH,/register,403,curl/7.68.0,https://example.com,success
218.92.0.236,test,passw0rd,2025-04-20T21:52:50+0300,DELETE,/register,404,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36",https://evil.com/redirect,failed
218.92.0.221,donald,""" onmouseover=""alert(1)""",2025-04-21T04:52:50+1000,PUT,/login,500,Mozilla/5.0 (Windows NT 10.0; Win64; x64),https://evil.com/redirect,failed
45.66.11.10,webmaster,root123,2025-04-20T18:52:50+0000,PUT,/admin,201,python-requests/2.25.1,https://evil.com/redirect,success
218.92.0.225,service_account,admin' --,2025-04-20T20:52:50+0200,PUT,/logout,404,Mozilla/5.0 (Windows NT 10.0; Win64; x64),https://someother.com,success
218.92.0.216,isabella,letmein123,2025-04-21T04:52:50+1000,GET,/admin,502,Mozilla/5.0 (Windows NT 10.0; Win64; x64),https://unknown.tld/weird,success
172.16.0.3,webmaster,toor,2025-04-20T21:52:50+0300,PATCH,/login,201,Mozilla/5.0 (Windows NT 10.0; Win64; x64),https://someother.com,failed
192.42.116.16,james,letmein,2025-04-20T22:52:50+0400,PATCH,/api/data,503,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36",https://hacked.com/exploit,failed
109.248.148.55,isabella,root' OR '1'='1,2025-04-20T19:52:50+0100,PUT,/api/user,502,PostmanRuntime/7.29.0,https://unknown.tld/weird,success
103.207.38.34,adam,qwerty,2025-04-20T11:52:50-0700,PATCH,/dashboard,503,PostmanRuntime/7.29.0,https://youtube.com,success
141.98.10.91,service_account,123qwe,2025-04-20T11:52:50-0700,GET,/usr/login,500,Mozilla/5.0 (Windows NT 10.0; Win64; x64),https://legit-site.org,success
45.227.253.82,root,password1,2025-04-20T19:52:50+0100,OPTIONS,/admin,404,PostmanRuntime/7.29.0,https://bot.com/spam,failed
103.75.201.2,guest,pass@123,2025-04-20T19:52:50+0100,GET,/admin,400,curl/7.68.0,https://someother.com,failed
111.90.147.183,dev,root,2025-04-20T21:52:50+0300,DELETE,/auth,201,PostmanRuntime/7.29.0,-,failed
45.83.64.1,dbadmin,root' OR '1'='1,2025-04-20T20:52:50+0200,PATCH,/api/user,500,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",https://attack.com/malicious,success
94.102.49.193,guest,password1,2025-04-20T14:52:50-0400,PATCH,/admin,201,curl/7.68.0,https://attack.com/malicious,failed
10.0.0.2,root,welcome,2025-04-20T18:52:50+0000,PATCH,/api/data,400,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",https://evil.com/phishing,success
111.90.147.183,james,qwerty,2025-04-21T06:52:50+1200,OPTIONS,/profile,301,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",https://unknown.tld/weird,failed
203.190.54.1,dev,password123,2025-04-21T06:52:50+1200,OPTIONS,/logout,502,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",https://youtube.com,success
45.66.11.10,guest,admin' --,2025-04-21T06:52:50+1200,GET,/admin,500,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36",https://legit-site.org,failed
103.55.38.6,user,admin' --,2025-04-20T21:52:50+0300,DELETE,/login,503,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",https://example.com,success
146.70.80.184,james,password123,2025-04-20T11:52:50-0700,DELETE,/usr/login,500,curl/7.68.0,https://facebook.com,failed
218.92.0.103,service,'; DROP TABLE users; --,2025-04-20T20:52:50+0200,GET,/auth,500,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",https://legit-site.org,success
45.66.11.10,test,'; DROP TABLE users; --,2025-04-21T04:52:50+1000,DELETE,/logout,404,python-requests/2.25.1,-,failed
45.227.253.82,admin,root123,2025-04-21T00:22:50+0530,OPTIONS,/register,201,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),https://google.com,failed
185.220.100.252,admin,passw0rd,2025-04-21T06:52:50+1200,GET,/register,301,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",https://secured.com,success
94.102.49.193,angela,passw0rd,2025-04-21T03:52:50+0900,PUT,/login,503,Mozilla/5.0 (Windows NT 10.0; Win64; x64),https://hacked.com/exploit,failed
89.234.157.254,james,root,2025-04-20T22:52:50+0400,DELETE,/login,503,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",https://evil.com/phishing,success
218.92.0.111,bob,admin' --,2025-04-21T00:22:50+0530,GET,/profile,201,python-requests/2.25.1,https://unknown.tld/weird,failed
89.234.157.254,hilary,qwerty,2025-04-20T22:52:50+0400,GET,/profile,201,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",https://google.com,failed
103.207.38.34,donald,123qwe,2025-04-21T00:22:50+0530,PATCH,/login,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36",https://facebook.com,success
103.152.220.10,isabella,welcome,2025-04-20T18:52:50+0000,GET,/admin,403,curl/7.68.0,https://bot.com/spam,success
198.98.54.17,webmaster,12345,2025-04-20T20:52:50+0200,POST,/api/data,500,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",https://example.com,failed
193.32.126.210,dev,12345,2025-04-20T14:52:50-0400,DELETE,/api/user,201,curl/7.68.0,https://example.com,failed
89.234.157.254,manager,pass@123,2025-04-20T22:52:50+0400,PATCH,/settings,201,Mozilla/5.0 (Windows NT 10.0; Win64; x64),https://attack.com/malicious,success
218.92.0.216,dev,password123,2025-04-20T18:52:50+0000,POST,/admin,200,PostmanRuntime/7.29.0,https://facebook.com,success
218.92.0.103,johnsmith,password123,2025-04-21T00:22:50+0530,OPTIONS,/settings,502,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",https://legit-site.org,success
